fpl_id,full_name,position,latest_team,2023/24,2024/25,min_2023/24,min_2024/25,proj_pts,rep_dyn,vorp_dyn,rec_bid_dyn,tier_dyn,aav
31,Gabriel Fernando de Jesus,FWD,Arsenal,85.0,42.0,1470.0,600.0,53.21422792156946,22.751243465706096,30.462984455863364,6.74,3,
597,Richarlison de Andrade,FWD,Spurs,122.0,35.0,1481.0,497.0,52.318823044271525,22.751243465706096,29.56757957856543,6.54,3,
466,Joshua Zirkzee,FWD,Man Utd,,64.0,,1385.0,43.04989858544349,22.751243465706096,20.298655119737397,4.49,3,
179,Evan Ferguson,FWD,Brighton,69.0,28.0,1356.0,385.0,41.424394577360175,22.751243465706096,18.67315111165408,4.13,3,
527,Taiwo Awoniyi,FWD,Nott'm Forest,67.0,32.0,1036.0,398.0,38.53710717276455,22.751243465706096,15.785863707058454,3.49,3,
671,Callum Wilson,FWD,West Ham,69.0,19.0,981.0,355.0,30.920073716272334,22.751243465706096,8.168830250566238,1.81,3,
285,Odsonne Édouard,FWD,Crystal Palace,79.0,7.0,1545.0,141.0,29.60295304968445,22.751243465706096,6.851709583978355,1.52,3,
625,Niclas Füllkrug,FWD,West Ham,,42.0,,783.0,27.058373303567095,22.751243465706096,4.307129837860998,0.95,3,
98,Enes Ünal,FWD,Bournemouth,40.0,32.0,317.0,330.0,23.043572583660897,22.751243465706096,0.2923291179548002,0.06,3,
500,William Osula,FWD,Newcastle,25.0,19.0,778.0,124.0,22.751243465706096,22.751243465706096,0.0,0.0,3,
680,Armando Broja,FWD,Burnley,35.0,12.0,529.0,327.0,20.117975830343184,22.751243465706096,0.0,0.0,3,
216,Zeki Amdouni,FWD,Burnley,85.0,,1953.0,,18.462076593200862,22.751243465706096,0.0,0.0,4,
217,Lyle Foster,FWD,Burnley,75.0,,1898.0,,17.729855278271312,22.751243465706096,0.0,0.0,4,
136,Igor Thiago Nascimento Rodrigues,FWD,Brentford,,9.0,,167.0,6.283721871787556,22.751243465706096,0.0,0.0,4,
467,Chido Obi,FWD,Man Utd,,7.0,,160.0,5.951261444495986,22.751243465706096,0.0,0.0,4,
312,Youssef Ramalho Chermiti,FWD,Everton,16.0,3.0,196.0,42.0,5.1273110030594795,22.751243465706096,0.0,0.0,4,
655,Fábio Soares Silva,FWD,Wolves,8.0,0.0,259.0,0.0,3.7858848556098286,22.751243465706096,0.0,0.0,4,
658,Nathan Fraser,FWD,Wolves,7.0,0.0,183.0,0.0,2.785977529935368,22.751243465706096,0.0,0.0,4,
252,Marc Guiu Paz,FWD,Sunderland,,3.0,,71.0,2.7019019487917597,22.751243465706096,0.0,0.0,4,
657,Leon Chiwome,FWD,Wolves,5.0,0.0,173.0,0.0,2.630867659087114,22.751243465706096,0.0,0.0,4,
656,Saša Kalajdžić,FWD,Wolves,24.0,0.0,158.0,0.0,2.587450970934872,22.751243465706096,0.0,0.0,4,
599,Dane Scarlett,FWD,Spurs,4.0,6.0,19.0,31.0,1.6482122584744627,22.751243465706096,0.0,0.0,5,
398,Jayden Danns,FWD,Liverpool,1.0,1.0,7.0,10.0,0.5112362474135768,22.751243465706096,0.0,0.0,5,
598,Will Lankshear,FWD,Spurs,,3.0,,10.0,0.39592276481222416,22.751243465706096,0.0,0.0,5,
219,Michael Obafemi,FWD,Burnley,2.0,,19.0,,0.31485537823180787,22.751243465706096,0.0,0.0,5,
468,Ethan Wheatley,FWD,Man Utd,3.0,0.0,13.0,0.0,0.21705496761204682,22.751243465706096,0.0,0.0,5,
99,Daniel Adu-Adjei,FWD,Bournemouth,,0.0,,0.0,0.0,22.751243465706096,0.0,0.0,5,
313,Martin Sherif,FWD,Everton,,0.0,,0.0,0.0,22.751243465706096,0.0,0.0,5,
626,Callum Marshall,FWD,West Ham,0.0,,0.0,,0.0,22.751243465706096,0.0,0.0,5,
501,Sean Neave,FWD,Newcastle,,0.0,,0.0,0.0,22.751243465706096,0.0,0.0,5,
137,Iwan Morgan,FWD,Brentford,,0.0,,0.0,0.0,22.751243465706096,0.0,0.0,5,
286,Zach Marsh,FWD,Crystal Palace,,0.0,,0.0,0.0,22.751243465706096,0.0,0.0,5,
287,Jordan Pickford,GK,Everton,153.0,158.0,3420.0,3420.0,124.7898913299875,29.70943396226415,95.08045736772334,21.03,1,
1,David Raya Martín,GK,Arsenal,135.0,142.0,2880.0,3420.0,123.20165634942404,29.70943396226415,93.4922223871599,20.68,1,
432,André Onana,GK,Man Utd,133.0,120.0,3420.0,3060.0,110.76762895028915,29.70943396226415,81.05819498802501,17.93,1,
314,Bernd Leno,GK,Fulham,133.0,115.0,3420.0,3420.0,105.38419076059904,29.70943396226415,75.6747567983349,16.74,1,
32,Emiliano Martínez Romero,GK,Aston Villa,115.0,111.0,3015.0,3195.0,100.87736140467541,29.70943396226415,71.16792744241127,15.74,1,
366,Alisson Becker,GK,Liverpool,107.0,112.0,2520.0,2508.0,94.9378850606472,29.70943396226415,65.22845109838306,14.43,1,
399,Ederson Santana de Moraes,GK,Man City,112.0,111.0,2785.0,2320.0,93.00628415942555,29.70943396226415,63.2968501971614,14.0,1,
502,Matz Sels,GK,Nott'm Forest,34.0,150.0,1440.0,3420.0,92.94257108261039,29.70943396226415,63.233137120346235,13.98,1,
253,Dean Henderson,GK,Crystal Palace,48.0,135.0,1620.0,3420.0,92.2999262046409,29.70943396226415,62.59049224237675,13.84,1,
220,Robert Lynch Sánchez,GK,Chelsea,59.0,126.0,1433.0,2880.0,88.73620014550909,29.70943396226415,59.02676618324494,13.05,1,
628,José Malheiro de Sá,GK,Wolves,107.0,93.0,3037.0,2610.0,86.61077857997908,29.70943396226415,56.90134461771493,12.58,1,
139,Bart Verbruggen,GK,Brighton,68.0,103.0,1890.0,3240.0,83.40987044309743,29.70943396226415,53.70043648083328,11.88,1,
469,Nick Pope,GK,Newcastle,57.0,102.0,1345.0,2520.0,74.41073404876047,29.70943396226415,44.701300086496325,9.89,2,
600,Alphonse Areola,GK,West Ham,116.0,69.0,2700.0,2259.0,72.37196880220664,29.70943396226415,42.66253483994249,9.44,2,
565,Guglielmo Vicario,GK,Spurs,112.0,66.0,3420.0,2160.0,71.58939604968609,29.70943396226415,41.87996208742194,9.26,2,
674,Aaron Ramsdale,GK,Newcastle,20.0,97.0,540.0,2700.0,61.912645808454734,29.70943396226415,32.203211846190584,7.12,2,
2,Kepa Arrizabalaga Revuelta,GK,Arsenal,0.0,106.0,0.0,2790.0,45.403649557989176,29.70943396226415,15.694215595725026,3.47,2,
470,Martin Dúbravka,GK,Burnley,75.0,44.0,1984.0,900.0,43.859626124771935,29.70943396226415,14.150192162507786,3.13,2,
66,Norberto Murara Neto,GK,Bournemouth,110.0,7.0,2880.0,180.0,31.240815851539224,29.70943396226415,1.5313818892750746,0.34,2,
679,Mads Hermansen,GK,West Ham,,63.0,,2385.0,29.924054054054054,29.70943396226415,0.2146200917899037,0.05,2,
101,Caoimhín Kelleher,GK,Brentford,34.0,45.0,900.0,900.0,29.70943396226415,29.70943396226415,0.0,0.0,2,
400,Stefan Ortega Moreno,GK,Man City,22.0,35.0,632.0,1099.0,24.395609625325687,29.70943396226415,0.0,0.0,2,
627,Sam Johnstone,GK,Wolves,68.0,12.0,1796.0,630.0,21.322294762301212,29.70943396226415,0.0,0.0,2,
138,Jason Steele,GK,Brighton,42.0,9.0,1530.0,180.0,18.127153370605868,29.70943396226415,0.0,0.0,2,
288,Mark Travers,GK,Everton,19.0,19.0,360.0,450.0,11.408106959078657,29.70943396226415,0.0,0.0,3,
601,Wes Foderingham,GK,West Ham,70.0,0.0,2648.0,0.0,8.912024890376811,29.70943396226415,0.0,0.0,3,
182,James Trafford,GK,Man City,70.0,,2520.0,,8.75128132920304,29.70943396226415,0.0,0.0,3,
67,Đorđe Petrović,GK,Bournemouth,71.0,0.0,1986.0,0.0,8.004603968434383,29.70943396226415,0.0,0.0,3,
221,Filip Jörgensen,GK,Chelsea,,18.0,,540.0,7.0661154273029965,29.70943396226415,0.0,0.0,3,
567,Antonín Kinský,GK,Spurs,,17.0,,540.0,6.936409544950055,29.70943396226415,0.0,0.0,3,
629,Daniel Bentley,GK,Wolves,18.0,9.0,382.0,180.0,6.201586795030243,29.70943396226415,0.0,0.0,3,
504,Matt Turner,GK,Nott'm Forest,41.0,0.0,1530.0,0.0,5.731378666168502,29.70943396226415,0.0,0.0,3,
431,Altay Bayındır,GK,Man Utd,0.0,8.0,0.0,360.0,4.218234936092513,29.70943396226415,0.0,0.0,3,
472,Odysseas Vlachodimos,GK,Newcastle,12.0,0.0,450.0,0.0,2.0170101596516687,29.70943396226415,0.0,0.0,3,
105,Hákon Rafn Valdimarsson,GK,Brentford,0.0,2.0,0.0,144.0,1.6514639856769038,29.70943396226415,0.0,0.0,3,
566,Brandon Austin,GK,Spurs,0.0,1.0,0.0,90.0,1.0394838020647916,29.70943396226415,0.0,0.0,3,
255,Remi Matthews,GK,Crystal Palace,1.0,0.0,3.0,0.0,0.015469815086807512,29.70943396226415,0.0,0.0,4,
630,Tom King,GK,Wolves,0.0,1.0,0.0,1.0,0.012234652789125906,29.70943396226415,0.0,0.0,4,
70,Alex Paulsen,GK,Bournemouth,,0.0,,0.0,0.0,29.70943396226415,0.0,0.0,4,
503,Carlos Miguel dos Santos Pereira,GK,Nott'm Forest,,0.0,,0.0,0.0,29.70943396226415,0.0,0.0,4,
35,Filip Marschall,GK,Aston Villa,0.0,0.0,0.0,0.0,0.0,29.70943396226415,0.0,0.0,4,
69,Callan McKenna,GK,Bournemouth,0.0,0.0,0.0,0.0,0.0,29.70943396226415,0.0,0.0,4,
68,Will Dennis,GK,Bournemouth,,0.0,,0.0,0.0,29.70943396226415,0.0,0.0,4,
141,Carl Rushworth,GK,Brighton,,0.0,,0.0,0.0,29.70943396226415,0.0,0.0,4,
434,Tom Heaton,GK,Man Utd,0.0,0.0,0.0,0.0,0.0,29.70943396226415,0.0,0.0,4,
471,Mark Gillespie,GK,Newcastle,0.0,,0.0,,0.0,29.70943396226415,0.0,0.0,4,
102,Ellery Balcombe,GK,Brentford,0.0,,0.0,,0.0,29.70943396226415,0.0,0.0,4,
435,Dermot Mee,GK,Man Utd,0.0,0.0,0.0,0.0,0.0,29.70943396226415,0.0,0.0,4,
142,Kjell Scherpen,GK,Brighton,0.0,,0.0,,0.0,29.70943396226415,0.0,0.0,4,
433,Elyh Harrison,GK,Man Utd,,0.0,,0.0,0.0,29.70943396226415,0.0,0.0,4,
3,Karl Hein,GK,Arsenal,0.0,0.0,0.0,0.0,0.0,29.70943396226415,0.0,0.0,4,
401,Marcus Bettinelli,GK,Man City,-1.0,0.0,0.0,0.0,0.0,29.70943396226415,0.0,0.0,4,
103,Matthew Cox,GK,Brentford,0.0,,0.0,,0.0,29.70943396226415,0.0,0.0,4,
104,Julian Eyestone,GK,Brentford,,0.0,,0.0,0.0,29.70943396226415,0.0,0.0,4,
34,Joe Gauci,GK,Aston Villa,0.0,0.0,0.0,0.0,0.0,29.70943396226415,0.0,0.0,4,
315,Steven Benda,GK,Fulham,0.0,0.0,0.0,0.0,0.0,29.70943396226415,0.0,0.0,4,
4,Tommy Setford,GK,Arsenal,,0.0,,0.0,0.0,29.70943396226415,0.0,0.0,4,
223,Gabriel Słonina,GK,Chelsea,0.0,,0.0,,0.0,29.70943396226415,0.0,0.0,4,
140,Tom McGill,GK,Brighton,0.0,,0.0,,0.0,29.70943396226415,0.0,0.0,4,
341,Karl Darlow,GK,Leeds,0.0,,0.0,,0.0,29.70943396226415,0.0,0.0,4,
381,Mohamed Salah,MID,Liverpool,211.0,344.0,2531.0,3374.0,190.13369757182818,89.77876687499393,100.35493069683424,22.19,1,
235,Cole Palmer,MID,Chelsea,244.0,214.0,2617.0,3193.0,183.98698965314645,89.77876687499393,94.20822277815252,20.84,1,
119,Bryan Mbeumo,MID,Man Utd,127.0,236.0,1957.0,3415.0,181.39184835150286,89.77876687499393,91.61308147650892,20.26,1,
449,Bruno Borges Fernandes,MID,Man Utd,166.0,174.0,3118.0,3017.0,163.16945217131592,89.77876687499393,73.39068529632199,16.23,1,
450,Matheus Santos Carneiro da Cunha,MID,Man Utd,135.0,178.0,2438.0,2596.0,151.49517830109252,89.77876687499393,61.71641142609859,13.65,1,
383,Luis Díaz Marulanda,MID,Liverpool,142.0,183.0,2625.0,2393.0,150.0186612541681,89.77876687499393,60.239894379174174,13.32,1,
515,Morgan Gibbs-White,MID,Nott'm Forest,142.0,154.0,3156.0,2806.0,145.3853838959192,89.77876687499393,55.60661702092527,12.3,1,
82,Antoine Semenyo,MID,Bournemouth,107.0,165.0,2099.0,3202.0,141.60792469290837,89.77876687499393,51.829157817914435,11.46,1,
579,Son Heung-min,MID,Spurs,213.0,129.0,2934.0,2106.0,140.04921940236906,89.77876687499393,50.27045252737513,11.12,1,
488,Bruno Guimarães Rodriguez Moura,MID,Newcastle,153.0,135.0,3264.0,3273.0,139.90344349606187,89.77876687499393,50.124676621067934,11.09,1,
20,Leandro Trossard,MID,Arsenal,138.0,152.0,1633.0,2546.0,137.52923645528458,89.77876687499393,47.75046958029064,10.56,1,
21,Declan Rice,MID,Arsenal,165.0,127.0,3225.0,2823.0,135.10821870854483,89.77876687499393,45.32945183355089,10.03,1,
266,Eberechi Eze,MID,Crystal Palace,136.0,148.0,2054.0,2588.0,134.86380486706443,89.77876687499393,45.0850379920705,9.97,1,
324,Alex Iwobi,MID,Fulham,102.0,156.0,2331.0,2981.0,133.93338814531924,89.77876687499393,44.15462127032531,9.77,1,
486,Anthony Elanga,MID,Newcastle,119.0,153.0,2424.0,2496.0,133.6357714792554,89.77876687499393,43.85700460426146,9.7,1,
485,Anthony Gordon,MID,Newcastle,183.0,124.0,2896.0,2428.0,133.39383611360788,89.77876687499393,43.61506923861394,9.65,1,
17,Martin Ødegaard,MID,Arsenal,186.0,116.0,3098.0,2321.0,129.32717214398608,89.77876687499393,39.54840526899214,8.75,1,
81,Justin Kluivert,MID,Bournemouth,100.0,158.0,1910.0,2339.0,127.18512122530773,89.77876687499393,37.40635435031379,8.27,1,
16,Bukayo Saka,MID,Arsenal,226.0,127.0,2922.0,1724.0,126.91824854094611,89.77876687499393,37.139481665952175,8.21,1,
414,Phil Foden,MID,Man City,230.0,105.0,2860.0,1771.0,125.59469787750349,89.77876687499393,35.81593100250956,7.92,1,
580,Brennan Johnson,MID,Spurs,131.0,137.0,2317.0,2171.0,124.84291592510931,89.77876687499393,35.064149050115375,7.75,1,
387,Dominik Szoboszlai,MID,Liverpool,99.0,143.0,2102.0,2485.0,121.77176146417862,89.77876687499393,31.99299458918469,7.08,1,
613,Tomáš Souček,MID,West Ham,116.0,126.0,2867.0,2563.0,121.00075544264416,89.77876687499393,31.22198856765023,6.91,1,
489,Jacob Murphy,MID,Newcastle,82.0,159.0,1184.0,2356.0,120.87657342462256,89.77876687499393,31.09780654962863,6.88,1,
47,Morgan Rogers,MID,Aston Villa,35.0,161.0,636.0,3115.0,117.77173582275071,89.77876687499393,27.99296894775678,6.19,1,
416,Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,141.0,110.0,2576.0,2667.0,117.68574591158199,89.77876687499393,27.906979036588055,6.17,1,
583,Dejan Kulusevski,MID,Spurs,130.0,117.0,2759.0,2386.0,117.46592687203398,89.77876687499393,27.68715999704004,6.12,1,
386,Alexis Mac Allister,MID,Liverpool,109.0,122.0,2600.0,2597.0,116.1498690355708,89.77876687499393,26.371102160576868,5.83,1,
581,James Maddison,MID,Spurs,117.0,133.0,2137.0,1799.0,115.77010632966015,89.77876687499393,25.991339454666218,5.75,1,
237,Enzo Fernández,MID,Chelsea,77.0,135.0,2208.0,2943.0,115.61508853250139,89.77876687499393,25.836321657507455,5.71,1,
19,Gabriel Martinelli Silva,MID,Arsenal,118.0,125.0,2010.0,2284.0,115.25245360893635,89.77876687499393,25.473686733942415,5.63,1,
157,Mitoma Kaoru,MID,Brighton,74.0,145.0,1485.0,2597.0,115.04295990118864,89.77876687499393,25.264193026194704,5.59,1,
582,Mohammed Kudus,MID,Spurs,137.0,106.0,2485.0,2589.0,113.8036749657013,89.77876687499393,24.02490809070737,5.31,1,
48,Youri Tielemans,MID,Aston Villa,77.0,121.0,1613.0,3025.0,109.9562468236994,89.77876687499393,20.177479948705468,4.46,1,
453,Alejandro Garnacho Ferreyra,MID,Man Utd,131.0,106.0,2564.0,2188.0,109.3520327286721,89.77876687499393,19.573265853678166,4.33,1,
384,Cody Gakpo,MID,Liverpool,106.0,127.0,1633.0,1921.0,107.75151174602115,89.77876687499393,17.972744871027217,3.97,1,
121,Mikkel Damsgaard,MID,Brentford,45.0,131.0,829.0,2911.0,105.53890425088636,89.77876687499393,15.760137375892427,3.49,1,
120,Kevin Schade,MID,Brentford,33.0,149.0,327.0,2281.0,103.24519901468533,89.77876687499393,13.466432139691392,2.98,1,
241,Moisés Caicedo Corozo,MID,Chelsea,84.0,98.0,2865.0,3351.0,101.80613664296808,89.77876687499393,12.02736976797415,2.66,1,
300,Dwight McNeil,MID,Everton,124.0,93.0,2891.0,1366.0,101.61514152411924,89.77876687499393,11.836374649125304,2.62,1,
516,Callum Hudson-Odoi,MID,Nott'm Forest,109.0,103.0,1846.0,2190.0,100.84358664617702,89.77876687499393,11.064819771183082,2.45,1,
24,Christian Nørgaard,MID,Arsenal,74.0,107.0,2504.0,2820.0,100.54355515006276,89.77876687499393,10.764788275068824,2.38,1,
18,Noni Madueke,MID,Arsenal,76.0,120.0,1044.0,2028.0,97.58879189385311,89.77876687499393,7.810025018859179,1.73,1,
236,Pedro Lomba Neto,MID,Chelsea,86.0,104.0,1516.0,2262.0,96.17259333311736,89.77876687499393,6.393826458123428,1.41,1,
327,Andreas Hoelgebaum Pereira,MID,Fulham,127.0,81.0,2611.0,2004.0,93.33301557357171,89.77876687499393,3.55424869857778,0.79,1,
451,Marcus Rashford,MID,Man Utd,108.0,95.0,2264.0,1414.0,93.0769231069141,89.77876687499393,3.29815623192016,0.73,1,
302,Idrissa Gana Gueye,MID,Everton,73.0,89.0,1885.0,3063.0,92.98796205124326,89.77876687499393,3.209195176249324,0.71,1,
54,John McGinn,MID,Aston Villa,119.0,78.0,3000.0,2217.0,92.61593251733565,89.77876687499393,2.8371656423417164,0.63,1,
646,João Victor Gomes da Silva,MID,Wolves,75.0,87.0,2646.0,2975.0,91.2931277279955,89.77876687499393,1.5143608530015626,0.33,1,
422,Mateo Kovačić,MID,Man City,59.0,109.0,1539.0,2194.0,90.04995591844116,89.77876687499393,0.2711890434472224,0.06,1,
612,Lucas Tolentino Coelho de Lima,MID,West Ham,100.0,80.0,2627.0,2374.0,89.77876687499393,89.77876687499393,0.0,0.0,1,
517,Elliot Anderson,MID,Nott'm Forest,42.0,107.0,1018.0,2726.0,89.6445423042953,89.77876687499393,0.0,0.0,2,
88,Lewis Cook,MID,Bournemouth,77.0,82.0,2787.0,2976.0,89.26206283634187,89.77876687499393,0.0,0.0,2,
390,Ryan Gravenberch,MID,Liverpool,45.0,92.0,1110.0,3160.0,89.14562732384653,89.77876687499393,0.0,0.0,2,
487,Harvey Barnes,MID,Newcastle,64.0,130.0,788.0,1746.0,88.85617611683976,89.77876687499393,0.0,0.0,2,
83,Dango Ouattara,MID,Bournemouth,56.0,111.0,1214.0,1998.0,86.98651402262749,89.77876687499393,0.0,0.0,2,
84,Marcus Tavernier,MID,Bournemouth,89.0,87.0,2118.0,1932.0,86.6302790117866,89.77876687499393,0.0,0.0,2,
352,Jack Harrison,MID,Leeds,92.0,81.0,2212.0,2068.0,85.43697360769079,89.77876687499393,0.0,0.0,2,
87,Ryan Christie,MID,Bournemouth,90.0,76.0,2908.0,2114.0,85.17458086044684,89.77876687499393,0.0,0.0,2,
125,Vitaly Janelt,MID,Brentford,93.0,73.0,3054.0,2251.0,84.97332862158697,89.77876687499393,0.0,0.0,2,
490,Joelinton Cássio Apolinário de Lira,MID,Newcastle,45.0,99.0,1276.0,2394.0,82.90997013907987,89.77876687499393,0.0,0.0,2,
418,Jérémy Doku,MID,Man City,98.0,88.0,1585.0,1506.0,82.27332106247307,89.77876687499393,0.0,0.0,2,
325,Emile Smith Rowe,MID,Fulham,25.0,114.0,343.0,2036.0,82.10487909680518,89.77876687499393,0.0,0.0,2,
452,Amad Diallo,MID,Man Utd,23.0,129.0,385.0,1898.0,81.19071112135437,89.77876687499393,0.0,0.0,2,
491,Sandro Tonali,MID,Newcastle,16.0,106.0,437.0,2625.0,79.1158243786449,89.77876687499393,0.0,0.0,2,
593,Pape Matar Sarr,MID,Spurs,86.0,71.0,2063.0,1901.0,77.20099954228941,89.77876687499393,0.0,0.0,2,
614,James Ward-Prowse,MID,West Ham,146.0,51.0,3000.0,1433.0,76.44357370284388,89.77876687499393,0.0,0.0,2,
326,Adama Traoré Diarra,MID,Fulham,36.0,95.0,363.0,1756.0,76.33258564405422,89.77876687499393,0.0,0.0,2,
167,Carlos Baleba,MID,Brighton,34.0,87.0,1314.0,2660.0,76.24598332261131,89.77876687499393,0.0,0.0,2,
267,Ismaïla Sarr,MID,Crystal Palace,,149.0,,2708.0,75.43486781866629,89.77876687499393,0.0,0.0,2,
329,Harry Wilson,MID,Fulham,94.0,78.0,1603.0,1148.0,73.24219944958965,89.77876687499393,0.0,0.0,2,
163,Jack Hinshelwood,MID,Brighton,42.0,89.0,866.0,1839.0,71.4317085117429,89.77876687499393,0.0,0.0,2,
270,Will Hughes,MID,Crystal Palace,61.0,67.0,1886.0,2100.0,70.82375975694812,89.77876687499393,0.0,0.0,2,
644,Jean-Ricner Bellegarde,MID,Wolves,45.0,90.0,948.0,1666.0,70.24853031880563,89.77876687499393,0.0,0.0,2,
543,Simon Adingra,MID,Sunderland,97.0,60.0,2220.0,1081.0,69.5435401195405,89.77876687499393,0.0,0.0,2,
522,Ryan Yates,MID,Nott'm Forest,59.0,67.0,1979.0,1901.0,69.24366948828174,89.77876687499393,0.0,0.0,2,
330,Sander Berge,MID,Fulham,74.0,53.0,3002.0,2221.0,69.03421066387148,89.77876687499393,0.0,0.0,2,
272,Jefferson Lerma Solís,MID,Crystal Palace,64.0,58.0,2399.0,2270.0,68.87215065258042,89.77876687499393,0.0,0.0,2,
55,Ross Barkley,MID,Aston Villa,101.0,44.0,2616.0,567.0,68.86996916993664,89.77876687499393,0.0,0.0,2,
388,Curtis Jones,MID,Liverpool,40.0,87.0,1156.0,1702.0,68.85803885196437,89.77876687499393,0.0,0.0,2,
59,Amadou Onana,MID,Aston Villa,66.0,65.0,2085.0,1613.0,68.38423311423465,89.77876687499393,0.0,0.0,2,
49,Leon Bailey,MID,Aston Villa,148.0,47.0,2063.0,1132.0,67.56725940867439,89.77876687499393,0.0,0.0,2,
168,Facundo Buonanotte,MID,Brighton,57.0,75.0,1356.0,1508.0,66.67967992467645,89.77876687499393,0.0,0.0,2,
519,Nicolás Domínguez,MID,Nott'm Forest,67.0,54.0,1489.0,1954.0,64.69421592169111,89.77876687499393,0.0,0.0,2,
332,Saša Lukić,MID,Fulham,43.0,56.0,1113.0,2348.0,64.19671802513852,89.77876687499393,0.0,0.0,2,
303,James Garner,MID,Everton,87.0,42.0,3001.0,1590.0,62.13258430755227,89.77876687499393,0.0,0.0,2,
299,Iliman Ndiaye,MID,Everton,0.0,114.0,0.0,2426.0,61.83600993307685,89.77876687499393,0.0,0.0,2,
493,Sean Longstaff,MID,Leeds,110.0,34.0,2742.0,783.0,58.02634954140469,89.77876687499393,0.0,0.0,2,
458,Kobbie Mainoo,MID,Man Utd,77.0,42.0,1927.0,1646.0,57.917725279452874,89.77876687499393,0.0,0.0,2,
58,Boubacar Kamara,MID,Aston Villa,40.0,57.0,1653.0,1720.0,57.86857221768009,89.77876687499393,0.0,0.0,2,
642,Hwang Hee-chan,MID,Wolves,125.0,37.0,2116.0,646.0,56.83443883535961,89.77876687499393,0.0,0.0,2,
457,Carlos Henrique Casimiro,MID,Man Utd,58.0,48.0,1981.0,1489.0,56.61810673622725,89.77876687499393,0.0,0.0,2,
616,Edson Álvarez Velázquez,MID,West Ham,62.0,40.0,2375.0,1769.0,55.718116781948716,89.77876687499393,0.0,0.0,2,
52,Jacob Ramsey,MID,Aston Villa,29.0,66.0,848.0,1616.0,55.535499491457955,89.77876687499393,0.0,0.0,2,
456,Jadon Sancho,MID,Man Utd,3.0,86.0,76.0,1754.0,55.44539406522756,89.77876687499393,0.0,0.0,2,
587,Yves Bissouma,MID,Spurs,44.0,50.0,2070.0,1396.0,55.40485152674974,89.77876687499393,0.0,0.0,2,
126,Mathias Jensen,MID,Brentford,98.0,38.0,2201.0,846.0,54.99780466623966,89.77876687499393,0.0,0.0,2,
420,İlkay Gündoğan,MID,Man City,,97.0,,2218.0,54.727761171662614,89.77876687499393,0.0,0.0,2,
85,Tyler Adams,MID,Bournemouth,5.0,58.0,118.0,1959.0,52.14828025231057,89.77876687499393,0.0,0.0,2,
415,Sávio Moreira de Oliveira,MID,Man City,,106.0,,1760.0,51.908836378291554,89.77876687499393,0.0,0.0,2,
160,Yankuba Minteh,MID,Brighton,,102.0,,1831.0,51.774436640683426,89.77876687499393,0.0,0.0,2,
585,Rodrigo Bentancur,MID,Spurs,32.0,49.0,997.0,1640.0,50.265278589408524,89.77876687499393,0.0,0.0,3,
588,Wilson Odobert,MID,Spurs,82.0,34.0,2095.0,843.0,49.59025951938202,89.77876687499393,0.0,0.0,3,
273,Adam Wharton,MID,Crystal Palace,50.0,42.0,1296.0,1314.0,48.320060664271246,89.77876687499393,0.0,0.0,3,
426,James McAtee,MID,Man City,77.0,31.0,1815.0,340.0,47.668968744979516,89.77876687499393,0.0,0.0,3,
158,Georginio Rutter,MID,Brighton,,95.0,,1651.0,47.55431307619217,89.77876687499393,0.0,0.0,3,
129,Yehor Yarmoliuk,MID,Brentford,33.0,43.0,670.0,1435.0,46.28503508393006,89.77876687499393,0.0,0.0,3,
643,André Trindade da Costa Neto,MID,Wolves,,61.0,,2472.0,46.11619431166829,89.77876687499393,0.0,0.0,3,
676,Lesley Ugochukwu,MID,Burnley,13.0,47.0,296.0,1652.0,46.0873169952008,89.77876687499393,0.0,0.0,3,
22,Mikel Merino Zazón,MID,Arsenal,,92.0,,1575.0,45.73355513383925,89.77876687499393,0.0,0.0,3,
166,Yasin Ayari,MID,Brighton,0.0,74.0,0.0,1958.0,45.563601022258204,89.77876687499393,0.0,0.0,3,
161,Julio Enciso Espínola,MID,Brighton,20.0,59.0,468.0,1155.0,43.145146684169845,89.77876687499393,0.0,0.0,3,
331,Tom Cairney,MID,Fulham,70.0,33.0,1472.0,610.0,41.635953174383104,89.77876687499393,0.0,0.0,3,
421,Rodrigo 'Rodri' Hernandez Cascante,MID,Man City,159.0,3.0,2931.0,72.0,41.21307130816379,89.77876687499393,0.0,0.0,3,
240,Christopher Nkunku,MID,Chelsea,29.0,60.0,437.0,904.0,40.91248498919284,89.77876687499393,0.0,0.0,3,
389,Harvey Elliott,MID,Liverpool,96.0,33.0,1330.0,359.0,39.61550207649863,89.77876687499393,0.0,0.0,3,
86,David Brooks,MID,Bournemouth,23.0,52.0,271.0,941.0,38.44564820547478,89.77876687499393,0.0,0.0,3,
392,Endo Wataru,MID,Liverpool,47.0,21.0,1714.0,259.0,38.3231685211865,89.77876687499393,0.0,0.0,3,
419,Jack Grealish,MID,Man City,50.0,38.0,998.0,710.0,37.93758050648709,89.77876687499393,0.0,0.0,3,
494,Joe Willock,MID,Newcastle,18.0,46.0,415.0,1065.0,37.124308158788445,89.77876687499393,0.0,0.0,3,
459,Manuel Ugarte Ribeiro,MID,Man Utd,,49.0,,1777.0,36.99290053890937,89.77876687499393,0.0,0.0,3,
591,Archie Gray,MID,Spurs,,45.0,,1750.0,35.67809642275408,89.77876687499393,0.0,0.0,3,
